fiscal_year,state,commodity,raw_line,source_file
2022,Maharashtra,Iron Ore,"621 1122630 237 339406 1207 2234484 1136 1478938 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Iron Ore,10776 32797520 8541 23968146 97740 316379535 71626 160300893 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Iron Ore,1 658 ++ 583 3 2992 1 1160 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Madhya Pradesh,Iron Ore,0 0 0 0 0 0 ++ 499 e/; izns'k  Madhya Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Iron Ore,26 74537 29 93479 296 1545419 160 438239 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Iron Ore,112 573653 63 363840 1097 5481644 1030 5076666 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Iron Ore,1729919 0 1463763 0 16338461 0 15455342 0   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Iron Ore,39245 2148250 29250 1812713 368040 22366174 376923 18810483   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Iron Ore,182340 7722312 143076 7337722 1594087 81815820 1513996 63127101 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,15698 115958 12501 80335 204002 1141924 250255 848621 vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0 xqtjkr  Gujarat,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Jharkhand,Unassigned Mineral,0 0 0 0 0 0 0 0 >kj[kaM  Jharkhand,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Unassigned Mineral,29292 174841 76918 615697 380004 3311881 371045 2359786 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Madhya Pradesh,Unassigned Mineral,92547 775019 81404 632941 849221 6831964 934548 5684483 e/; izns'k  Madhya Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Unassigned Mineral,"86637 1204608 68955 816040 731730 8445151 646513 6485960 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Unassigned Mineral,47470 257406 54217 248336 512591 2421292 482915 1948076 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,796 2547 717 2294 8008 25626 6940 20820 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Unassigned Mineral,17 1145 12 752 127 8168 120 7244 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,64301 4341925 43220 2707906 647013 42115418 705676 42657180 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Chhattisgarh,Unassigned Mineral,3847 5201 6655 8094 26383 32129 16865 10413   NRrhlx<  Chhattisgarh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,0 0 0 0 0 0 0 0   vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Madhya Pradesh,Unassigned Mineral,18580 20092 14660 15397 113730 111398 97880 92007 e/; izns'k  Madhya Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,146781 1001239 99758 654138 1281349 7505079 1357949 4602518   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,0 0 0 0 0 0 0 0 vkU/kz izns'k ¼3½  Andhra Pradesh (3),1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Madhya Pradesh,Unassigned Mineral,8 1304 48 5755 266 18051 13916 147696 e/; izns'k  Madhya Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Jharkhand,Unassigned Mineral,0 0 0 0 0 0 0 0   >kj[kaM  Jharkhand,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Unassigned Mineral,"266 1298 0 0 1237 8831 1052 8018   egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,0 0 0 0 0 0 0 0 vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Unassigned Mineral,0 0 0 0 0 0 0 0 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,1348 3371 2060 8928 8182 29880 7114 26378 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Unassigned Mineral,0 0 0 0 0 0 0 0 rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,0 0 0 0 0 0 0 0   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Chhattisgarh,Unassigned Mineral,0 0 0 0 0 0 1701 2041 NRrhlx<  Chhattisgarh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Jharkhand,Unassigned Mineral,0 0 21 23 21 23 5962 6069 >kj[kaM  Jharkhand,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Unassigned Mineral,15055 18061 179 1581 21029 63519 17697 46633 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Unassigned Mineral,7152 3919 4756 3453 36214 31650 10026 32404 rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Unassigned Mineral,0 0 0 0 27 191 16 73   v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Jharkhand,Unassigned Mineral,207 444 830 1536 2899 5417 0 0 >kj[kaM  Jharkhand,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Unassigned Mineral,560 1002 0 0 5075 9084 3780 7397 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Unassigned Mineral,"161 407 217 475 1458 3077 1145 1854 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,0 0 0 0 0 0 0 0 vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Unassigned Mineral,"208 500 134 382 3432 7973 11110 13987 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Limestone,0 0 0 0 0 0 0 0   v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Limestone,5028 1066367 4366 919612 50260 10444417 41148 8685149 vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Chhattisgarh,Limestone,3838 1054088 3210 888482 41888 11009962 40378 10139974 NRrhlx<  Chhattisgarh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Gujarat,Limestone,2448 499453 2199 450226 23543 4959400 22227 5080904 xqtjkr  Gujarat,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Jharkhand,Limestone,++ 84 ++ 90 72 35005 324 233245 >kj[kaM  Jharkhand,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Limestone,3455 696124 3399 657207 39405 7611350 33188 6095069 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Madhya Pradesh,Limestone,4968 1531477 4291 1365170 50140 14782552 46099 12879609 e/; izns'k  Madhya Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Limestone,"1639 412038 1670 399550 15757 3869717 13943 3476065 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Limestone,674 216372 648 212400 7059 2410646 7186 2118507 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Limestone,8207 2099230 7375 1881344 87679 22220563 74266 19449722 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Limestone,2305 674630 1923 573235 21334 6265788 21144 5813723 rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Limestone,0 0 0 0 100 220 0 0 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Karnataka,Limestone,556 4438 571 4768 7057 50138 6611 39237 dukZVd  Karnataka,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Limestone,8445 35857 6857 29936 81012 350856 43613 227494 rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Gujarat,Limestone,107357 16282 90501 12072 900560 133211 1300333 243556 xqtjkr  Gujarat,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Limestone,31843 7284 137173 26483 952921 193287 916081 173628 rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Chhattisgarh,Unassigned Mineral,1086 336 1131 346 16843 5080 14363 4150   NRrhlx<  Chhattisgarh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Gujarat,Unassigned Mineral,0 0 0 0 0 0 0 0   xqtjkr  Gujarat,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,681 919 5 7 756 1022 402 602   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,4456 3133 2742 1831 31783 21209 23823 14686   jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Gujarat,Unassigned Mineral,13321 0 12106 0 117588 0 82450 0 xqtjkr  Gujarat,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Maharashtra,Unassigned Mineral,"4213 0 4768 0 53165 0 41375 0 egkjk""Vª  Maharashtra",1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Odisha,Unassigned Mineral,25160 0 23048 0 207831 0 209387 0 v®Mh'kk  Odisha,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Andhra Pradesh,Unassigned Mineral,75 47 130 81 2370 1481 750 469 vkU/kz izns'k  Andhra Pradesh,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Tamil Nadu,Unassigned Mineral,0 0 52 172 691 2287 510 1688   rfeyukMq  Tamil Nadu,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2022,Rajasthan,Unassigned Mineral,8288 7550 8448 7696 108383 99265 103902 122210 jktLFkku  Rajasthan,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf
2023,Madhya Pradesh,Limestone,"2022-23, among major states, Madhya Pradesh accounted for 286, Gujarat 175, Karnataka",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Karnataka,Limestone,"2022-23, among major states, Madhya Pradesh accounted for 286, Gujarat 175, Karnataka",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Gujarat,Limestone,"2022-23, among major states, Madhya Pradesh accounted for 286, Gujarat 175, Karnataka",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Rajasthan,Limestone,"134, Odisha 120, Chhattisgarh 117, Andhra Pradesh 116, Rajasthan 98, Maharashtra 89,",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Andhra Pradesh,Limestone,"134, Odisha 120, Chhattisgarh 117, Andhra Pradesh 116, Rajasthan 98, Maharashtra 89,",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Chhattisgarh,Limestone,"134, Odisha 120, Chhattisgarh 117, Andhra Pradesh 116, Rajasthan 98, Maharashtra 89,",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Odisha,Limestone,"134, Odisha 120, Chhattisgarh 117, Andhra Pradesh 116, Rajasthan 98, Maharashtra 89,",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Maharashtra,Limestone,"134, Odisha 120, Chhattisgarh 117, Andhra Pradesh 116, Rajasthan 98, Maharashtra 89,",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Tamil Nadu,Limestone,"Tamil Nadu 87, Jharkhand 46 and Telangana 39 mines.",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Jharkhand,Limestone,"Tamil Nadu 87, Jharkhand 46 and Telangana 39 mines.",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Rajasthan,Limestone,"order of importance by Rajasthan Rs. 21037 crore or 17.5%,Chhattisgarh Rs. 18400 crore",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Chhattisgarh,Limestone,"order of importance by Rajasthan Rs. 21037 crore or 17.5%,Chhattisgarh Rs. 18400 crore",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Karnataka,Limestone,"or 15.3%, Karnataka Rs.13423 crore or 11.2%. These states accounted for about 86% of the",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Odisha,Iron Ore,registered increase of 6% as compared to the previous year. Odisha with 73% contribution,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Gujarat,Iron Ore,"was the leading producer of bauxite followed by Jharkhand (9.3%), Gujarat (7%),",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Jharkhand,Iron Ore,"was the leading producer of bauxite followed by Jharkhand (9.3%), Gujarat (7%),",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Madhya Pradesh,Iron Ore,"Chhattisgarh (4.4%), Maharashtra (3.8%) and Madhya Pradesh (2.5%). The share of public",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Chhattisgarh,Iron Ore,"Chhattisgarh (4.4%), Maharashtra (3.8%) and Madhya Pradesh (2.5%). The share of public",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Maharashtra,Iron Ore,"Chhattisgarh (4.4%), Maharashtra (3.8%) and Madhya Pradesh (2.5%). The share of public",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Odisha,Iron Ore,from Odisha. There were 18 reporting mines during the year as compared to 20 in the,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Chhattisgarh,Iron Ore,"54.5% of total production followed by Chhattisgarh (16.5%), Karnataka (15.4%), Jharkhand",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Karnataka,Iron Ore,"54.5% of total production followed by Chhattisgarh (16.5%), Karnataka (15.4%), Jharkhand",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Jharkhand,Iron Ore,"54.5% of total production followed by Chhattisgarh (16.5%), Karnataka (15.4%), Jharkhand",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Rajasthan,Iron Ore,Maharashtra and Rajasthan.  In 2022-23 forty-three public sector mines contributed about,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Maharashtra,Iron Ore,Maharashtra and Rajasthan.  In 2022-23 forty-three public sector mines contributed about,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Madhya Pradesh,Iron Ore,2022-23. Madhya Pradesh was the largest producer of Manganese Ore contributing 30% in,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Rajasthan,Limestone,year. The share of public sector mines in production was 5% in 2022-23. Rajasthan was the,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Madhya Pradesh,Limestone,"leading producer of limestone (23%), followed by Andhra Pradesh (13%), Madhya Pradesh",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Andhra Pradesh,Limestone,"leading producer of limestone (23%), followed by Andhra Pradesh (13%), Madhya Pradesh",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Chhattisgarh,Limestone,"(12%), Chhattisgarh (11%), Karnataka (10%), Telangana (7%), Gujarat and Tamil Nadu (6%",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Karnataka,Limestone,"(12%), Chhattisgarh (11%), Karnataka (10%), Telangana (7%), Gujarat and Tamil Nadu (6%",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Tamil Nadu,Limestone,"(12%), Chhattisgarh (11%), Karnataka (10%), Telangana (7%), Gujarat and Tamil Nadu (6%",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Gujarat,Limestone,"(12%), Chhattisgarh (11%), Karnataka (10%), Telangana (7%), Gujarat and Tamil Nadu (6%",171385118666274b327d277MSMP_MAR_2023.pdf
2023,Tamil Nadu,Limestone,23 as compared to that in preceding year. Tamil Nadu contributed 58% of the total production,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Karnataka,Limestone,during 2022-23. The remaining was reported from Uttarakhand (35%) and Karnataka (8%).,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Rajasthan,Limestone,42% as compared to that in the previous year. Rajasthan contributed 77.5% and the rest was,171385118666274b327d277MSMP_MAR_2023.pdf
2023,Madhya Pradesh,Limestone,accrued from Madhya Pradesh. The share of public sector mines was 95% and 5% from that,171385118666274b327d277MSMP_MAR_2023.pdf
2024,Madhya Pradesh,Limestone,"fuel and minor minerals) in 2023-24, among major states, Madhya Pradesh",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Limestone,"accounted for 395, Gujrat 292, Tamil Nadu 222, Andhra Pradesh 183, Karnataka",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,"accounted for 395, Gujrat 292, Tamil Nadu 222, Andhra Pradesh 183, Karnataka",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Limestone,"accounted for 395, Gujrat 292, Tamil Nadu 222, Andhra Pradesh 183, Karnataka",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Limestone,"180, Odisha 148, Chhattisgarh 140, Rajasthan 114, Maharashtra 110, Jharkhand 67,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Limestone,"180, Odisha 148, Chhattisgarh 140, Rajasthan 114, Maharashtra 110, Jharkhand 67,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Limestone,"180, Odisha 148, Chhattisgarh 140, Rajasthan 114, Maharashtra 110, Jharkhand 67,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Limestone,"180, Odisha 148, Chhattisgarh 140, Rajasthan 114, Maharashtra 110, Jharkhand 67,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Limestone,"180, Odisha 148, Chhattisgarh 140, Rajasthan 114, Maharashtra 110, Jharkhand 67,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Limestone,"production followed in order of importance by Rajasthan Rs 21660 crores or 15.4%,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Limestone,"Chhattisgarh Rs 20247 crores or 14.4%, Karnataka Rs 15861 crores or 11.3%. These",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,"Chhattisgarh Rs 20247 crores or 14.4%, Karnataka Rs 15861 crores or 11.3%. These",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,registered and increase of 0.4% only over the previous year.  Odisha with 73.5%,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Iron Ore,"Gujrat 6.7%, Maharashtra 4.4%, Chhattisgarh 4.3%, Madhya Pradesh 2.5%.  The",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,"Gujrat 6.7%, Maharashtra 4.4%, Chhattisgarh 4.3%, Madhya Pradesh 2.5%.  The",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Iron Ore,"Gujrat 6.7%, Maharashtra 4.4%, Chhattisgarh 4.3%, Madhya Pradesh 2.5%.  The",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Iron Ore,mines in 2023-24 as against 337 mines in the previous year. Odisha was the leading,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Iron Ore,"Chhattisgarh 16.6%, Karnataka 14.8%, Jharkhand 8.3% and remaining production",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Iron Ore,"Chhattisgarh 16.6%, Karnataka 14.8%, Jharkhand 8.3% and remaining production",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Iron Ore,"Chhattisgarh 16.6%, Karnataka 14.8%, Jharkhand 8.3% and remaining production",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Limestone,5% during 2023-24.  Rajasthan was the leading producer of limestone by 23% of,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Limestone,"total production followed by Madhya Pradesh 13.9%, Andhra Pradesh 13.4%,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Limestone,"total production followed by Madhya Pradesh 13.9%, Andhra Pradesh 13.4%,",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Limestone,"Chhattisgarh 10.9%, Karnataka 8.7%, Telangana 5.9%, Tamil Nadu 5.9% and Gujrat",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,"Chhattisgarh 10.9%, Karnataka 8.7%, Telangana 5.9%, Tamil Nadu 5.9% and Gujrat",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Limestone,"Chhattisgarh 10.9%, Karnataka 8.7%, Telangana 5.9%, Tamil Nadu 5.9% and Gujrat",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Limestone,of 22.8% during 2023-24 as compared to that in the preceding year.  Tamil Nadu,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Limestone,reported from Uttarakhand 35.7% and Karnataka 5.2%. Public Sector mines,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 1484814 1180264 14829928 13499966,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 27319365 21340067 202471463 185112081,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 964235 646774 7608609 7146276,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 5358659 4401809 58219591 51602914,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 12070012 13428490 158610491 133574899,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 3596205 3558969 38539729 33484024,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 1991380 5200194 55038428 33596928",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 65763848 69416652 627371011 541434632,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 21450217 18429934 216597143 209030877,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Tamil Nadu,Unassigned Mineral,rfeyukMq Tamil Nadu 842501 770206 8819511 8203880,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 282634 163166 1861499 1483870,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 25909752 20161294 188441449 172114780,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 130854 97682 1648656 1470136,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 5358586 4398187 58198671 51587516,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 11406730 12798010 150808032 125378560,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 1711109 1706901 19205878 15661477,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 1536868 4850975 50458512 29586997",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 65374952 69132166 624282655 538797947,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 17369143 14428991 177879795 170821231,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Andhra Pradesh,Unassigned Mineral,vka/kzizns'k Andhra Pradesh 1202180 1017098 12968429 12016096,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Chhattisgarh,Unassigned Mineral,NRrhlx< Chhattisgarh 1409613 1178773 14030014 12997301,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Gujarat,Unassigned Mineral,xqtjkr Gujarat 833381 549092 5959953 5676140,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Jharkhand,Unassigned Mineral,>kj[kaM Jharkhand 73 3622 20920 15398,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Karnataka,Unassigned Mineral,dukZVd Karnataka 663282 630480 7802459 8196339,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Madhya Pradesh,Unassigned Mineral,e/;izns'k Madhya Pradesh 1885096 1852068 19333851 17822547,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Maharashtra,Unassigned Mineral,"egkjk""Vª Maharashtra 454512 349219 4579916 4009931",172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Odisha,Unassigned Mineral,vksMh'kk Odisha 388896 284486 3088356 2636685,172484840966cf1919503a4MSMP_Mar__2024.pdf
2024,Rajasthan,Unassigned Mineral,jktLFkku Rajasthan 4081074 4000943 38717348 38209646,172484840966cf1919503a4MSMP_Mar__2024.pdf
