fiscal_year,commodity,state,cumulative_qty_mt,cumulative_val_inr_crores,source_file,pit_mouth_rate_inr_mt
2020,Limestone,Maharashtra,58904.0,0.0,05192020165845MSMP_MARCH_REV_2019.pdf,0.0
2020,Limestone,Odisha,231075.0,0.0,05192020165845MSMP_MARCH_REV_2019.pdf,0.0
2020,Limestone,Andhra Pradesh,4790.0,2891.0,05192020165845MSMP_MARCH_REV_2019.pdf,603.5490605427975
2020,Limestone,Tamil Nadu,1264.0,4184.0,05192020165845MSMP_MARCH_REV_2019.pdf,3310.1265822784812
2020,Limestone,Rajasthan,153049.0,126025.0,05192020165845MSMP_MARCH_REV_2019.pdf,823.4290978706166
2020,Limestone,Chhattisgarh,3580.0,2688.0,05192020165845MSMP_MARCH_REV_2019.pdf,750.8379888268156
2020,Limestone,Jharkhand,112.0,186.0,05192020165845MSMP_MARCH_REV_2019.pdf,1660.7142857142858
2020,Limestone,Karnataka,1760.0,2100.0,05192020165845MSMP_MARCH_REV_2019.pdf,1193.1818181818182
2020,Limestone,Odisha,7408.0,7691.0,05192020165845MSMP_MARCH_REV_2019.pdf,1038.2019438444925
2022,Limestone,Andhra Pradesh,10744900.0,13028300.0,04042022180822MSMP Mar 2020 _final release.pdf,1212.5101210806988
2022,Limestone,Chhattisgarh,111251622.0,108275361.0,04042022180822MSMP Mar 2020 _final release.pdf,973.2474821805295
2022,Limestone,Gujarat,6526770.0,7399255.0,04042022180822MSMP Mar 2020 _final release.pdf,1133.6779141903269
2022,Limestone,Jharkhand,31184109.0,31166341.0,04042022180822MSMP Mar 2020 _final release.pdf,999.4302226175517
2022,Limestone,Karnataka,81286362.0,84803138.0,04042022180822MSMP Mar 2020 _final release.pdf,1043.2640348697116
2022,Limestone,Madhya Pradesh,25062614.0,26094884.0,04042022180822MSMP Mar 2020 _final release.pdf,1041.1876430766558
2022,Limestone,Maharashtra,11235353.0,13105218.0,04042022180822MSMP Mar 2020 _final release.pdf,1166.426902652725
2022,Limestone,Odisha,327555460.0,304448325.0,04042022180822MSMP Mar 2020 _final release.pdf,929.4558087964707
2022,Limestone,Rajasthan,125002903.0,129998330.0,04042022180822MSMP Mar 2020 _final release.pdf,1039.9624879111807
2022,Limestone,Tamil Nadu,6660227.0,7230147.0,04042022180822MSMP Mar 2020 _final release.pdf,1085.570656976106
2022,Limestone,Andhra Pradesh,1900184.0,1442102.0,04042022180822MSMP Mar 2020 _final release.pdf,758.9275564892663
2022,Limestone,Chhattisgarh,101647290.0,98607790.0,04042022180822MSMP Mar 2020 _final release.pdf,970.0975795813149
2022,Limestone,Gujarat,1348770.0,1412294.0,04042022180822MSMP Mar 2020 _final release.pdf,1047.0977260763511
2022,Limestone,Andhra Pradesh,8844716.0,11586198.0,04042022180822MSMP Mar 2020 _final release.pdf,1309.9570410174842
2022,Limestone,Chhattisgarh,9604332.0,9667571.0,04042022180822MSMP Mar 2020 _final release.pdf,1006.5844246117273
2022,Limestone,Gujarat,5178000.0,5986961.0,04042022180822MSMP Mar 2020 _final release.pdf,1156.2303978370028
2022,Limestone,Chhattisgarh,157064.0,161893.0,04042022180822MSMP Mar 2020 _final release.pdf,1030.745428615087
2022,Limestone,Jharkhand,133358.0,134666.0,04042022180822MSMP Mar 2020 _final release.pdf,1009.8081854856852
2022,Limestone,Madhya Pradesh,125582.0,118661.0,04042022180822MSMP Mar 2020 _final release.pdf,944.8885986845248
2022,Limestone,Maharashtra,54762.0,49818.0,04042022180822MSMP Mar 2020 _final release.pdf,909.7184178810123
2022,Limestone,Odisha,140861.0,144312.0,04042022180822MSMP Mar 2020 _final release.pdf,1024.4993291258759
2022,Limestone,Gujarat,10389.0,12565.0,04042022180822MSMP Mar 2020 _final release.pdf,1209.4523053229377
2022,Limestone,Rajasthan,6850.0,8676.0,04042022180822MSMP Mar 2020 _final release.pdf,1266.5693430656934
2022,Limestone,Tamil Nadu,24946.0,23041.0,04042022180822MSMP Mar 2020 _final release.pdf,923.6350517116973
2022,Limestone,Andhra Pradesh,875.0,1081.0,04042022180822MSMP Mar 2020 _final release.pdf,1235.4285714285713
2022,Limestone,Gujarat,1288.0,1402.0,04042022180822MSMP Mar 2020 _final release.pdf,1088.5093167701864
2022,Limestone,Madhya Pradesh,344.0,357.0,04042022180822MSMP Mar 2020 _final release.pdf,1037.7906976744187
2022,Limestone,Rajasthan,1773.0,1483.0,04042022180822MSMP Mar 2020 _final release.pdf,836.4354201917654
2022,Limestone,Tamil Nadu,1051.0,1208.0,04042022180822MSMP Mar 2020 _final release.pdf,1149.3815413891532
2022,Limestone,Andhra Pradesh,244.0,296.0,04042022180822MSMP Mar 2020 _final release.pdf,1213.1147540983607
2022,Limestone,Gujarat,4707.0,4626.0,04042022180822MSMP Mar 2020 _final release.pdf,982.791586998088
2022,Limestone,Rajasthan,6652.0,7667.0,04042022180822MSMP Mar 2020 _final release.pdf,1152.5856885147325
2022,Limestone,Tamil Nadu,416.0,395.0,04042022180822MSMP Mar 2020 _final release.pdf,949.5192307692307
2022,Iron Ore,Andhra Pradesh,654.0,402616.0,04042022180822MSMP Mar 2020 _final release.pdf,615.6207951070337
2022,Iron Ore,Chhattisgarh,34893.0,96985465.0,04042022180822MSMP Mar 2020 _final release.pdf,2779.5106468346085
2022,Iron Ore,Jharkhand,28897864.0,23433.0,04042022180822MSMP Mar 2020 _final release.pdf,0.8108903827632381
2022,Iron Ore,Karnataka,66546365.0,29823.0,04042022180822MSMP Mar 2020 _final release.pdf,0.4481537045637279
2022,Iron Ore,Madhya Pradesh,1729975.0,2802.0,04042022180822MSMP Mar 2020 _final release.pdf,1.6196765849217474
2022,Iron Ore,Maharashtra,1280677.0,660.0,04042022180822MSMP Mar 2020 _final release.pdf,0.5153524268804702
2022,Iron Ore,Odisha,278322931.0,113119.0,04042022180822MSMP Mar 2020 _final release.pdf,0.4064307586642942
2022,Iron Ore,Rajasthan,3627536.0,1108.0,04042022180822MSMP Mar 2020 _final release.pdf,0.3054414897605427
2022,Iron Ore,Andhra Pradesh,362.0,269587.0,04042022180822MSMP Mar 2020 _final release.pdf,744.7154696132596
2022,Iron Ore,Chhattisgarh,11657.0,34056295.0,04042022180822MSMP Mar 2020 _final release.pdf,2921.5316976923737
2022,Iron Ore,Jharkhand,10051725.0,6272.0,04042022180822MSMP Mar 2020 _final release.pdf,0.6239725022322039
2022,Iron Ore,Karnataka,24977063.0,9175.0,04042022180822MSMP Mar 2020 _final release.pdf,0.3673370243731219
2022,Iron Ore,Madhya Pradesh,689247.0,535.0,04042022180822MSMP Mar 2020 _final release.pdf,0.7762093995331136
2022,Iron Ore,Maharashtra,180171.0,283.0,04042022180822MSMP Mar 2020 _final release.pdf,1.570730028694962
2022,Iron Ore,Odisha,121557457.0,38238.0,04042022180822MSMP Mar 2020 _final release.pdf,0.314567291416766
2022,Iron Ore,Rajasthan,50739.0,155.0,04042022180822MSMP Mar 2020 _final release.pdf,3.054849326947713
2022,Iron Ore,Andhra Pradesh,292.0,133029.0,04042022180822MSMP Mar 2020 _final release.pdf,455.57876712328766
2022,Iron Ore,Chhattisgarh,23236.0,62929170.0,04042022180822MSMP Mar 2020 _final release.pdf,2708.261749010157
2022,Iron Ore,Jharkhand,18846139.0,17161.0,04042022180822MSMP Mar 2020 _final release.pdf,0.9105843907868875
2022,Iron Ore,Karnataka,41569302.0,20648.0,04042022180822MSMP Mar 2020 _final release.pdf,0.4967126943820226
2022,Iron Ore,Madhya Pradesh,1040728.0,2267.0,04042022180822MSMP Mar 2020 _final release.pdf,2.178282894281695
2022,Iron Ore,Maharashtra,1100506.0,377.0,04042022180822MSMP Mar 2020 _final release.pdf,0.3425696906695647
2022,Iron Ore,Odisha,156145292.0,74374.0,04042022180822MSMP Mar 2020 _final release.pdf,0.4763127920629205
2022,Iron Ore,Odisha,507.0,1007402.0,04042022180822MSMP Mar 2020 _final release.pdf,1986.9861932938857
2022,Iron Ore,Rajasthan,953.0,3847749.0,04042022180822MSMP Mar 2020 _final release.pdf,4037.512067156348
2022,Limestone,Andhra Pradesh,48295.0,10227864.0,04042022180822MSMP Mar 2020 _final release.pdf,211778.94191945335
2022,Limestone,Chhattisgarh,42398.0,9663426.0,04042022180822MSMP Mar 2020 _final release.pdf,227921.74159158452
2022,Limestone,Gujarat,26651.0,5662241.0,04042022180822MSMP Mar 2020 _final release.pdf,212458.85707853365
2022,Limestone,Jharkhand,327070.0,1248.0,04042022180822MSMP Mar 2020 _final release.pdf,3.8156969456079737
2022,Limestone,Karnataka,5965418.0,34378.0,04042022180822MSMP Mar 2020 _final release.pdf,5.762881997539821
2022,Limestone,Madhya Pradesh,11380798.0,50102.0,04042022180822MSMP Mar 2020 _final release.pdf,4.402327499354615
2022,Limestone,Maharashtra,3385790.0,14991.0,04042022180822MSMP Mar 2020 _final release.pdf,4.427622504644411
2022,Limestone,Odisha,1808905.0,5289.0,04042022180822MSMP Mar 2020 _final release.pdf,2.9238683070697467
2022,Limestone,Rajasthan,17547327.0,76567.0,04042022180822MSMP Mar 2020 _final release.pdf,4.363456610798898
2022,Limestone,Tamil Nadu,6370759.0,23864.0,04042022180822MSMP Mar 2020 _final release.pdf,3.7458645037428036
2022,Limestone,Karnataka,3538.0,10699.0,04042022180822MSMP Mar 2020 _final release.pdf,3024.024872809497
2022,Limestone,Karnataka,9108.0,56368.0,04042022180822MSMP Mar 2020 _final release.pdf,6188.844971453667
2022,Limestone,Tamil Nadu,50644.0,198355.0,04042022180822MSMP Mar 2020 _final release.pdf,3916.6535028828685
2022,Limestone,Gujarat,1794940.0,324720.0,04042022180822MSMP Mar 2020 _final release.pdf,180.9085540463748
2022,Limestone,Tamil Nadu,95368.0,24700.0,04042022180822MSMP Mar 2020 _final release.pdf,258.9967284623773
2022,Limestone,Chhattisgarh,14805.0,4145.0,04042022180822MSMP Mar 2020 _final release.pdf,279.9729821006417
2022,Limestone,Rajasthan,2906.0,5812.0,04042022180822MSMP Mar 2020 _final release.pdf,2000.0
2022,Limestone,Rajasthan,80237.0,50206.0,04042022180822MSMP Mar 2020 _final release.pdf,625.7213006468338
2022,Limestone,Gujarat,91962.0,0.0,04042022180822MSMP Mar 2020 _final release.pdf,0.0
2022,Limestone,Maharashtra,46967.0,0.0,04042022180822MSMP Mar 2020 _final release.pdf,0.0
2022,Limestone,Odisha,239344.0,0.0,04042022180822MSMP Mar 2020 _final release.pdf,0.0
2022,Limestone,Andhra Pradesh,2286.0,1372.0,04042022180822MSMP Mar 2020 _final release.pdf,600.174978127734
2022,Limestone,Tamil Nadu,706.0,2337.0,04042022180822MSMP Mar 2020 _final release.pdf,3310.1983002832862
2022,Limestone,Rajasthan,184063.0,172013.0,04042022180822MSMP Mar 2020 _final release.pdf,934.5332847992264
2022,Limestone,Chhattisgarh,2510.0,2817.0,04042022180822MSMP Mar 2020 _final release.pdf,1122.3107569721114
2022,Limestone,Jharkhand,200.0,185.0,04042022180822MSMP Mar 2020 _final release.pdf,925.0
2022,Limestone,Karnataka,921.0,1522.0,04042022180822MSMP Mar 2020 _final release.pdf,1652.5515743756787
2022,Limestone,Odisha,9868.0,12729.0,04042022180822MSMP Mar 2020 _final release.pdf,1289.9270368869072
2022,Limestone,Andhra Pradesh,10029334.0,10941164.0,02102022164140MSMP_Mar_21_advance release.pdf,1090.9163061076638
2022,Limestone,Chhattisgarh,144405882.0,110977875.0,02102022164140MSMP_Mar_21_advance release.pdf,768.5135360344948
2022,Limestone,Gujarat,6432943.0,6962903.0,02102022164140MSMP_Mar_21_advance release.pdf,1082.3822004951699
2022,Limestone,Andhra Pradesh,1262375.0,1672502.0,02102022164140MSMP_Mar_21_advance release.pdf,1324.8852361619963
2022,Limestone,Chhattisgarh,134983729.0,100773037.0,02102022164140MSMP_Mar_21_advance release.pdf,746.5569202048048
2022,Limestone,Gujarat,1196637.0,1439889.0,02102022164140MSMP_Mar_21_advance release.pdf,1203.2796913349662
2022,Limestone,Andhra Pradesh,8766959.0,9268662.0,02102022164140MSMP_Mar_21_advance release.pdf,1057.226570809787
2022,Limestone,Chhattisgarh,9422153.0,10204838.0,02102022164140MSMP_Mar_21_advance release.pdf,1083.0685937704473
2022,Limestone,Gujarat,5236306.0,5523014.0,02102022164140MSMP_Mar_21_advance release.pdf,1054.7538665616562
2022,Limestone,Tamil Nadu,5913155.0,7469066.0,02102022164140MSMP_Mar_21_advance release.pdf,1263.127044699488
2022,Limestone,Chhattisgarh,158409.0,157745.0,02102022164140MSMP_Mar_21_advance release.pdf,995.8083189717756
2022,Limestone,Jharkhand,119296.0,131763.0,02102022164140MSMP_Mar_21_advance release.pdf,1104.5047612660944
2022,Limestone,Madhya Pradesh,132531.0,125726.0,02102022164140MSMP_Mar_21_advance release.pdf,948.6535225720775
2022,Limestone,Maharashtra,47435.0,54746.0,02102022164140MSMP_Mar_21_advance release.pdf,1154.1266996943186
2022,Limestone,Odisha,154150.0,143016.0,02102022164140MSMP_Mar_21_advance release.pdf,927.7716509892962
2022,Limestone,Gujarat,9533.0,10357.0,02102022164140MSMP_Mar_21_advance release.pdf,1086.4365886919122
2022,Limestone,Rajasthan,9056.0,8223.0,02102022164140MSMP_Mar_21_advance release.pdf,908.0167844522969
2022,Limestone,Tamil Nadu,18026.0,23516.0,02102022164140MSMP_Mar_21_advance release.pdf,1304.560079884611
2022,Limestone,Andhra Pradesh,827.0,912.0,02102022164140MSMP_Mar_21_advance release.pdf,1102.7811366384522
2022,Limestone,Gujarat,1138.0,1342.0,02102022164140MSMP_Mar_21_advance release.pdf,1179.261862917399
2022,Limestone,Madhya Pradesh,334.0,345.0,02102022164140MSMP_Mar_21_advance release.pdf,1032.934131736527
2022,Limestone,Rajasthan,2040.0,1883.0,02102022164140MSMP_Mar_21_advance release.pdf,923.0392156862745
2022,Limestone,Tamil Nadu,911.0,1097.0,02102022164140MSMP_Mar_21_advance release.pdf,1204.1712403951701
2022,Limestone,Andhra Pradesh,195.0,244.0,02102022164140MSMP_Mar_21_advance release.pdf,1251.2820512820513
2022,Limestone,Gujarat,4651.0,4707.0,02102022164140MSMP_Mar_21_advance release.pdf,1012.0404214147495
2022,Limestone,Rajasthan,5891.0,6652.0,02102022164140MSMP_Mar_21_advance release.pdf,1129.1801052452895
2022,Limestone,Tamil Nadu,410.0,416.0,02102022164140MSMP_Mar_21_advance release.pdf,1014.6341463414634
2022,Iron Ore,Andhra Pradesh,825.0,613393.0,02102022164140MSMP_Mar_21_advance release.pdf,743.5066666666667
2022,Iron Ore,Chhattisgarh,34728.0,99153323.0,02102022164140MSMP_Mar_21_advance release.pdf,2855.1406070029943
2022,Iron Ore,Jharkhand,25694610.0,25015.0,02102022164140MSMP_Mar_21_advance release.pdf,0.9735504839341792
2022,Iron Ore,Karnataka,85430466.0,31392.0,02102022164140MSMP_Mar_21_advance release.pdf,0.3674567337605299
2022,Iron Ore,Madhya Pradesh,2165967.0,3343.0,02102022164140MSMP_Mar_21_advance release.pdf,1.5434214833374655
2022,Iron Ore,Maharashtra,1680086.0,1131.0,02102022164140MSMP_Mar_21_advance release.pdf,0.6731798253184659
2022,Iron Ore,Odisha,240326857.0,146637.0,02102022164140MSMP_Mar_21_advance release.pdf,0.6101565252858943
2022,Iron Ore,Rajasthan,3982372.0,1012.0,02102022164140MSMP_Mar_21_advance release.pdf,0.25411990642762655
2022,Iron Ore,Andhra Pradesh,508.0,424030.0,02102022164140MSMP_Mar_21_advance release.pdf,834.7047244094488
2022,Iron Ore,Chhattisgarh,12191.0,38230890.0,02102022164140MSMP_Mar_21_advance release.pdf,3135.992945615618
2022,Iron Ore,Jharkhand,6689282.0,6954.0,02102022164140MSMP_Mar_21_advance release.pdf,1.0395734549687097
2022,Iron Ore,Karnataka,32995840.0,9248.0,02102022164140MSMP_Mar_21_advance release.pdf,0.2802777562262394
2022,Iron Ore,Madhya Pradesh,1467.0,687760.0,02102022164140MSMP_Mar_21_advance release.pdf,468.82072256305383
2022,Iron Ore,Odisha,45363.0,121484813.0,02102022164140MSMP_Mar_21_advance release.pdf,2678.059497828627
2022,Iron Ore,Rajasthan,188.0,51060.0,02102022164140MSMP_Mar_21_advance release.pdf,271.59574468085106
2022,Iron Ore,Andhra Pradesh,317.0,189363.0,02102022164140MSMP_Mar_21_advance release.pdf,597.3596214511041
2022,Iron Ore,Chhattisgarh,22537.0,60922433.0,02102022164140MSMP_Mar_21_advance release.pdf,2703.218396414785
2022,Iron Ore,Jharkhand,19005328.0,18061.0,02102022164140MSMP_Mar_21_advance release.pdf,0.9503124597481296
2022,Iron Ore,Karnataka,52434626.0,22144.0,02102022164140MSMP_Mar_21_advance release.pdf,0.42231635255680094
2022,Iron Ore,Madhya Pradesh,1695268.0,1876.0,02102022164140MSMP_Mar_21_advance release.pdf,1.1066096923908195
2022,Iron Ore,Maharashtra,1411902.0,1038.0,02102022164140MSMP_Mar_21_advance release.pdf,0.7351785038904967
2022,Iron Ore,Odisha,143490894.0,100916.0,02102022164140MSMP_Mar_21_advance release.pdf,0.70329201517136
2022,Iron Ore,Odisha,358.0,700828.0,02102022164140MSMP_Mar_21_advance release.pdf,1957.6201117318435
2022,Iron Ore,Rajasthan,824.0,3625890.0,02102022164140MSMP_Mar_21_advance release.pdf,4400.351941747574
2022,Limestone,Andhra Pradesh,42532.0,9267248.0,02102022164140MSMP_Mar_21_advance release.pdf,217888.83664064703
2022,Limestone,Chhattisgarh,42699.0,10200663.0,02102022164140MSMP_Mar_21_advance release.pdf,238896.99992974073
2022,Limestone,Gujarat,22868.0,5204303.0,02102022164140MSMP_Mar_21_advance release.pdf,227580.15567605387
2022,Limestone,Jharkhand,157084.0,785.0,02102022164140MSMP_Mar_21_advance release.pdf,4.997326271294339
2022,Limestone,Karnataka,5965087.0,34165.0,02102022164140MSMP_Mar_21_advance release.pdf,5.727493999668404
2022,Limestone,Madhya Pradesh,11824339.0,47118.0,02102022164140MSMP_Mar_21_advance release.pdf,3.9848316256832623
2022,Limestone,Maharashtra,3341414.0,14614.0,02102022164140MSMP_Mar_21_advance release.pdf,4.373597524880186
2022,Limestone,Odisha,2234688.0,5627.0,02102022164140MSMP_Mar_21_advance release.pdf,2.5180248875905717
2022,Limestone,Rajasthan,18357853.0,72390.0,02102022164140MSMP_Mar_21_advance release.pdf,3.9432715797430125
2022,Limestone,Tamil Nadu,5531065.0,24461.0,02102022164140MSMP_Mar_21_advance release.pdf,4.4224755991838824
2022,Limestone,Karnataka,1017.0,3051.0,02102022164140MSMP_Mar_21_advance release.pdf,3000.0
2022,Limestone,Karnataka,7198.0,48309.0,02102022164140MSMP_Mar_21_advance release.pdf,6711.447624340094
2022,Limestone,Tamil Nadu,51147.0,222293.0,02102022164140MSMP_Mar_21_advance release.pdf,4346.159110016228
2022,Limestone,Gujarat,1646104.0,318711.0,02102022164140MSMP_Mar_21_advance release.pdf,193.61534872644742
2022,Limestone,Tamil Nadu,502750.0,93752.0,02102022164140MSMP_Mar_21_advance release.pdf,186.47836897066136
2022,Limestone,Chhattisgarh,12905.0,3766.0,02102022164140MSMP_Mar_21_advance release.pdf,291.82487407981404
2022,Limestone,Rajasthan,2154.0,4206.0,02102022164140MSMP_Mar_21_advance release.pdf,1952.6462395543176
2022,Limestone,Rajasthan,19367.0,11710.0,02102022164140MSMP_Mar_21_advance release.pdf,604.6367532400475
2022,Limestone,Gujarat,97107.0,0.0,02102022164140MSMP_Mar_21_advance release.pdf,0.0
2022,Limestone,Maharashtra,55659.0,0.0,02102022164140MSMP_Mar_21_advance release.pdf,0.0
2022,Limestone,Odisha,253697.0,0.0,02102022164140MSMP_Mar_21_advance release.pdf,0.0
2022,Limestone,Andhra Pradesh,2190.0,1414.0,02102022164140MSMP_Mar_21_advance release.pdf,645.662100456621
2022,Limestone,Tamil Nadu,584.0,1933.0,02102022164140MSMP_Mar_21_advance release.pdf,3309.931506849315
2022,Limestone,Rajasthan,124757.0,139695.0,02102022164140MSMP_Mar_21_advance release.pdf,1119.7367682775316
2022,Limestone,Chhattisgarh,3886.0,3104.0,02102022164140MSMP_Mar_21_advance release.pdf,798.7647967061246
2022,Limestone,Karnataka,2175.0,2550.0,02102022164140MSMP_Mar_21_advance release.pdf,1172.4137931034484
2022,Limestone,Maharashtra,333.0,216.0,02102022164140MSMP_Mar_21_advance release.pdf,648.6486486486486
2022,Limestone,Odisha,7278.0,6921.0,02102022164140MSMP_Mar_21_advance release.pdf,950.9480626545754
2022,Limestone,Andhra Pradesh,11818506.0,9794472.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,828.7402824011766
2022,Limestone,Chhattisgarh,230232152.0,143109353.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,621.5871751917604
2022,Limestone,Gujarat,6776292.0,6522950.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,962.6134765148845
2022,Limestone,Jharkhand,57898729.0,30444062.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,525.8157221378729
2022,Limestone,Karnataka,175715632.0,108321752.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,616.4605320942646
2022,Limestone,Madhya Pradesh,32392633.0,26568178.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,820.1919862457615
2022,Limestone,Maharashtra,19196909.0,12050858.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,627.7499153639786
2022,Limestone,Odisha,585505027.0,300435696.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,513.1223168814911
2022,Limestone,Rajasthan,187238619.0,157310470.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,840.1603837934737
2022,Limestone,Tamil Nadu,6843868.0,6248937.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,913.0709417539906
2022,Limestone,Andhra Pradesh,1372608.0,1108854.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,807.8446286193873
2022,Limestone,Chhattisgarh,219217110.0,132963188.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,606.5365426996095
2022,Limestone,Gujarat,1683681.0,1198490.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,711.8272404333125
2022,Limestone,Jharkhand,57858284.0,30204748.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,522.047076266555
2022,Limestone,Karnataka,168044840.0,102180049.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,608.0522853305106
2022,Limestone,Madhya Pradesh,17480632.0,13448866.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,769.358110164438
2022,Limestone,Maharashtra,15307311.0,8550934.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,558.6176435560759
2022,Limestone,Odisha,583030671.0,298270483.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,511.58626438710974
2022,Limestone,Rajasthan,157361601.0,133094354.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,845.7867303980976
2022,Limestone,Andhra Pradesh,10445898.0,8685618.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,831.4860053199831
2022,Limestone,Chhattisgarh,11015042.0,10146165.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,921.1190479346334
2022,Limestone,Gujarat,5092611.0,5324460.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1045.526548169495
2022,Limestone,Jharkhand,40445.0,239314.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,5917.023117814316
2022,Limestone,Karnataka,7670792.0,6141703.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,800.6608704811706
2022,Limestone,Madhya Pradesh,14912001.0,13119312.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,879.7821298429366
2022,Limestone,Maharashtra,3889598.0,3499924.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,899.8163820528497
2022,Limestone,Odisha,2474356.0,2165213.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,875.0612280528752
2022,Limestone,Rajasthan,29877018.0,24216116.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,810.5265391613045
2022,Limestone,Chhattisgarh,154120.0,158410.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1027.835452893849
2022,Limestone,Jharkhand,130104.0,119295.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,916.9203099059214
2022,Limestone,Odisha,185069.0,154151.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,832.9379852919722
2022,Limestone,Gujarat,13330.0,10813.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,811.1777944486122
2022,Limestone,Rajasthan,10525.0,9056.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,860.4275534441805
2022,Limestone,Tamil Nadu,23635.0,18026.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,762.6824624497567
2022,Limestone,Andhra Pradesh,809.0,828.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1023.4857849196538
2022,Limestone,Gujarat,1017.0,1138.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1118.9773844641102
2022,Limestone,Madhya Pradesh,290.0,334.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1151.7241379310344
2022,Limestone,Rajasthan,2619.0,2040.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,778.9232531500572
2022,Limestone,Tamil Nadu,1067.0,911.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,853.7956888472353
2022,Limestone,Andhra Pradesh,202.0,195.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,965.3465346534654
2022,Limestone,Gujarat,4626.0,4651.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1005.4042369217467
2022,Limestone,Rajasthan,5888.0,5891.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1000.5095108695652
2022,Limestone,Tamil Nadu,367.0,410.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1117.16621253406
2022,Iron Ore,Andhra Pradesh,349.0,260233.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,745.6532951289398
2022,Iron Ore,Chhattisgarh,36839.0,132201316.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,3588.623904014767
2022,Iron Ore,Jharkhand,21434.0,28520399.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1330.614864234394
2022,Iron Ore,Karnataka,34500.0,94390860.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,2735.966956521739
2022,Iron Ore,Madhya Pradesh,4094.0,2146870.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,524.3942354665363
2022,Iron Ore,Maharashtra,1249.0,1732866.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,1387.4027221777424
2022,Iron Ore,Odisha,104485.0,262035370.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,2507.875484519309
2022,Iron Ore,Rajasthan,1088.0,5106818.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,4693.766544117647
2022,Iron Ore,Andhra Pradesh,213.0,181601.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,852.586854460094
2022,Iron Ore,Chhattisgarh,12710.0,52033594.0,1681803787643e4a0bc1284MSMP_March_2022_FINAL_REV.pdf,4093.909834775767
